Event_ID,Region,Region_source,Burst_Duration_in_min,Burst_Loading,Original_Burst_Depth_in_mm,AEP_Window,AEP_source_in_perc,Burst_Start_Date,Burst_End_Date,DB_Event_Reference_Number,DB_Pluviograph_Reference_Number,Offical_Gauge,Lat,Long
4906,East Coast (South),East Coast (South),1800,3,167.5,frequent,16.3691,1999-01-21 08:05:00,1999-01-22 14:00:00,117353,1893,qcd_567147_233,-33.7437,150.9924
4907,East Coast (South),East Coast (South),1800,3,167.0,frequent,18.3924,2005-06-28 18:00:00,2005-06-29 23:55:00,36520,481,qcd_058099,-29.2823,152.9886
4713,East Coast (South),East Coast (South),1800,2,173.0,intermediate,7.1354,1988-04-29 06:15:00,1988-04-30 12:10:00,116911,1883,qcd_567087_233,-33.7342,150.7692
4868,East Coast (South),East Coast (South),1800,2,225.3,intermediate,3.2762,1968-01-11 16:00:00,1968-01-12 21:55:00,38886,504,qcd_061151,-32.2426,151.683
4884,East Coast (South),East Coast (South),1800,3,118.44,intermediate,13.806,1962-07-10 01:15:00,1962-07-11 07:10:00,35877,471,qcd_057104,-31.2739,151.9655
4888,East Coast (South),East Coast (South),1800,1,319.4,intermediate,8.4177,2001-01-31 11:40:00,2001-02-01 17:35:00,140351,2265,qcd_southboambe_58,-30.3417,153.0512
4889,East Coast (South),East Coast (South),1800,1,169.82,intermediate,4.7787,1971-01-19 00:50:00,1971-01-20 06:45:00,39050,506,qcd_061158,-32.5067,151.3779
4890,East Coast (South),East Coast (South),1800,2,364.79,intermediate,7.1856,2009-02-16 02:25:00,2009-02-17 08:20:00,137974,2223,qcd_middleboamb_58,-30.3262,153.048
4891,East Coast (South),East Coast (South),1800,2,140.78,intermediate,9.5761,1963-05-07 18:30:00,1963-05-09 00:25:00,35399,466,qcd_057033,-30.5112,152.0427
4892,East Coast (South),East Coast (South),1800,2,254.5,intermediate,3.9026,1992-02-08 14:25:00,1992-02-09 20:20:00,116346,1873,qcd_566100_233,-33.808,151.3019
4893,East Coast (South),East Coast (South),1800,3,390.12,intermediate,3.7562,1978-03-17 15:45:00,1978-03-18 21:40:00,36665,483,qcd_058113,-28.4738,153.0861
4894,East Coast (South),East Coast (South),1800,3,200.96,intermediate,3.7506,1986-08-04 22:55:00,1986-08-06 04:50:00,62805,999,qcd_212320_77,-33.876,150.7698
2737,East Coast (South),East Coast (South),1800,2,212.98,rare,1.8688,1967-06-12 09:05:00,1967-06-13 15:00:00,35463,467,qcd_057056,-30.75,152.0667
4492,East Coast (South),East Coast (South),1800,1,323.13,rare,1.1065,1990-02-02 11:35:00,1990-02-03 17:30:00,39524,514,qcd_061223,-32.9131,151.75
4687,East Coast (South),East Coast (South),1800,2,550.84,rare,0.1484,1974-03-09 20:10:00,1974-03-11 02:05:00,36926,486,qcd_058131,-28.8521,153.4556
4752,East Coast (South),East Coast (South),1800,3,333.26,rare,1.2102,1992-02-08 20:30:00,1992-02-10 02:25:00,140832,2276,qcd_wyoming_58,-33.4117,151.3483
4762,East Coast (South),East Coast (South),1800,2,150.6,rare,1.5212,1997-06-26 07:50:00,1997-06-27 13:45:00,62536,993,qcd_21210060_77,-34.6423,149.5663
4779,East Coast (South),East Coast (South),1800,1,299.72,rare,0.7835,1971-01-19 12:30:00,1971-01-20 18:25:00,38903,504,qcd_061151,-32.2426,151.683
4820,East Coast (South),East Coast (South),1800,3,463.5,rare,0.9198,1963-04-26 23:05:00,1963-04-28 05:00:00,37552,492,qcd_059040,-30.3107,153.1187
4857,East Coast (South),East Coast (South),1800,2,162.4,rare,1.385,2007-06-07 22:10:00,2007-06-09 04:05:00,39894,518,qcd_061287,-32.1852,150.1737
4874,East Coast (South),East Coast (South),1800,3,216.5,rare,1.7152,1980-05-08 10:15:00,1980-05-09 16:10:00,35444,467,qcd_057056,-30.75,152.0667
4886,East Coast (South),East Coast (South),1800,2,363.99,rare,0.2923,1986-08-05 00:10:00,1986-08-06 06:05:00,113573,1826,qcd_563059_231,-33.6897,150.3008
4903,East Coast (South),East Coast (South),2160,2,150.55,frequent,15.4526,1971-01-18 20:35:00,1971-01-20 08:30:00,39982,519,qcd_061288,-32.3322,151.4595
4922,East Coast (South),East Coast (South),2160,1,169.35,frequent,14.9676,1972-03-05 13:20:00,1972-03-07 01:15:00,42458,547,qcd_066137,-33.9181,150.9864
4923,East Coast (South),East Coast (South),2160,1,184.8,frequent,18.5242,1996-05-02 02:55:00,1996-05-03 14:50:00,61249,963,qcd_204001_77,-29.9793,152.725
4929,East Coast (South),East Coast (South),2160,2,260.02,frequent,14.5448,2001-01-31 05:50:00,2001-02-01 17:45:00,61644,973,qcd_205006_77,-30.6405,152.856
4930,East Coast (South),East Coast (South),2160,2,206.0,frequent,14.5795,2004-10-18 20:05:00,2004-10-20 08:00:00,37779,494,qcd_060030,-31.9033,152.4496
4931,East Coast (South),East Coast (South),2160,2,367.53,frequent,15.746,1962-04-06 11:50:00,1962-04-07 23:45:00,37681,493,qcd_059067,-30.3439,152.7128
4933,East Coast (South),East Coast (South),2160,2,166.64,frequent,15.7684,1978-03-19 06:50:00,1978-03-20 18:45:00,42466,547,qcd_066137,-33.9181,150.9864
4934,East Coast (South),East Coast (South),2160,3,266.11,frequent,14.9153,1963-05-06 20:05:00,1963-05-08 08:00:00,36916,486,qcd_058131,-28.8521,153.4556
4935,East Coast (South),East Coast (South),2160,3,194.3,frequent,16.1047,1998-08-06 08:45:00,1998-08-07 20:40:00,138567,2235,qcd_northmanly_58,-33.7687,151.2687
4936,East Coast (South),East Coast (South),2160,3,177.17,frequent,16.1653,1972-10-27 11:55:00,1972-10-28 23:50:00,36388,479,qcd_058076,-29.7,152.9333
4714,East Coast (South),East Coast (South),2160,3,209.5,intermediate,4.405,1988-04-29 05:50:00,1988-04-30 17:45:00,116911,1883,qcd_567087_233,-33.7342,150.7692
4803,East Coast (South),East Coast (South),2160,2,198.52,intermediate,5.5127,1990-02-02 19:15:00,1990-02-04 07:10:00,42702,552,qcd_067033,-33.6022,150.7794
4913,East Coast (South),East Coast (South),2160,1,156.54,intermediate,10.5394,1977-02-21 11:45:00,1977-02-22 23:40:00,35443,467,qcd_057056,-30.75,152.0667
4914,East Coast (South),East Coast (South),2160,1,122.84,intermediate,5.9504,1990-07-31 23:10:00,1990-08-02 11:05:00,62658,996,qcd_21210063_77,-34.6438,149.5583
4915,East Coast (South),East Coast (South),2160,2,270.21,intermediate,4.3549,1931-07-05 22:45:00,1931-07-07 10:40:00,42197,543,qcd_066062,-33.8607,151.205
4916,East Coast (South),East Coast (South),2160,2,272.31,intermediate,4.2002,1956-02-09 09:35:00,1956-02-10 21:30:00,42199,543,qcd_066062,-33.8607,151.205
4917,East Coast (South),East Coast (South),2160,2,275.23,intermediate,14.1309,1963-05-06 16:00:00,1963-05-08 03:55:00,37567,492,qcd_059040,-30.3107,153.1187
4918,East Coast (South),East Coast (South),2160,2,230.2,intermediate,12.3299,2009-03-31 18:35:00,2009-04-02 06:30:00,38132,497,qcd_060085,-31.3865,152.2482
4920,East Coast (South),East Coast (South),2160,3,260.28,intermediate,3.3991,1980-05-08 01:05:00,1980-05-09 13:00:00,35628,469,qcd_057095,-28.7551,152.4507
4921,East Coast (South),East Coast (South),2160,3,178.83,intermediate,5.5051,1988-07-04 19:55:00,1988-07-06 07:50:00,113251,1822,qcd_563054_231,-34.1253,150.0447
2738,East Coast (South),East Coast (South),2160,2,242.65,rare,1.3702,1967-06-12 08:45:00,1967-06-13 20:40:00,35463,467,qcd_057056,-30.75,152.0667
4493,East Coast (South),East Coast (South),2160,1,409.31,rare,0.4671,1990-02-02 11:35:00,1990-02-03 23:30:00,39524,514,qcd_061223,-32.9131,151.75
4688,East Coast (South),East Coast (South),2160,2,636.26,rare,0.0754,1974-03-09 16:55:00,1974-03-11 04:50:00,36926,486,qcd_058131,-28.8521,153.4556
4753,East Coast (South),East Coast (South),2160,3,376.38,rare,0.9436,1992-02-08 14:30:00,1992-02-10 02:25:00,140832,2276,qcd_wyoming_58,-33.4117,151.3483
4821,East Coast (South),East Coast (South),2160,3,505.32,rare,0.6781,1963-04-26 17:15:00,1963-04-28 05:10:00,37552,492,qcd_059040,-30.3107,153.1187
4861,East Coast (South),East Coast (South),2160,2,270.56,rare,1.9781,1978-03-18 23:30:00,1978-03-20 11:25:00,38908,504,qcd_061151,-32.2426,151.683
4887,East Coast (South),East Coast (South),2160,2,409.73,rare,0.2858,1986-08-05 00:15:00,1986-08-06 12:10:00,113573,1826,qcd_563059_231,-33.6897,150.3008
4908,East Coast (South),East Coast (South),2160,1,285.5,rare,2.7183,1991-06-10 14:05:00,1991-06-12 02:00:00,115195,1850,qcd_566047_233,-33.9747,151.0778
4911,East Coast (South),East Coast (South),2160,2,318.97,rare,1.56,1965-07-19 09:40:00,1965-07-20 21:35:00,36391,479,qcd_058076,-29.7,152.9333
4912,East Coast (South),East Coast (South),2160,3,325.0,rare,2.6496,2007-06-07 17:50:00,2007-06-09 05:45:00,40365,523,qcd_061351,-33.3102,151.2443
4932,East Coast (South),East Coast (South),2880,2,429.41,frequent,14.9662,1962-04-06 03:25:00,1962-04-08 03:20:00,37681,493,qcd_059067,-30.3439,152.7128
4948,East Coast (South),East Coast (South),2880,1,286.16,frequent,17.1213,1962-05-10 15:20:00,1962-05-12 15:15:00,37551,492,qcd_059040,-30.3107,153.1187
4949,East Coast (South),East Coast (South),2880,1,163.52,frequent,17.1717,1976-01-22 17:15:00,1976-01-24 17:10:00,39969,519,qcd_061288,-32.3322,151.4595
4950,East Coast (South),East Coast (South),2880,2,294.6,frequent,14.659,2008-01-03 03:20:00,2008-01-05 03:15:00,36265,477,qcd_058044,-28.5966,153.2233
4954,East Coast (South),East Coast (South),2880,2,203.12,frequent,15.0315,2001-03-08 10:45:00,2001-03-10 10:40:00,61347,965,qcd_204007_77,-29.5082,152.6832
4955,East Coast (South),East Coast (South),2880,2,372.54,frequent,15.1302,1990-07-31 08:35:00,1990-08-02 08:30:00,118896,1918,qcd_568071_231,-34.4628,150.7333
4956,East Coast (South),East Coast (South),2880,2,133.71,frequent,15.6159,1978-03-18 06:25:00,1978-03-20 06:20:00,38242,498,qcd_060104,-31.4138,151.598
4957,East Coast (South),East Coast (South),2880,3,204.86,frequent,14.9855,1975-06-19 09:40:00,1975-06-21 09:35:00,38454,501,qcd_061029,-33.2333,151.2
4958,East Coast (South),East Coast (South),2880,3,305.31,frequent,16.4151,1963-05-06 03:45:00,1963-05-08 03:40:00,35982,473,qcd_058013,-28.3167,153.4333
4959,East Coast (South),East Coast (South),2880,3,334.47,frequent,17.62,1986-08-04 13:10:00,1986-08-06 13:05:00,118637,1914,qcd_568065_231,-34.2653,150.8778
2750,East Coast (South),East Coast (South),2880,3,454.06,intermediate,3.9866,1991-06-09 12:20:00,1991-06-11 12:15:00,118834,1917,qcd_568070_231,-34.5542,150.5694
4812,East Coast (South),East Coast (South),2880,3,285.26,intermediate,5.8723,1974-03-11 04:15:00,1974-03-13 04:10:00,37780,494,qcd_060030,-31.9033,152.4496
4839,East Coast (South),East Coast (South),2880,3,322.84,intermediate,4.932,1980-05-08 01:00:00,1980-05-10 00:55:00,38137,497,qcd_060085,-31.3865,152.2482
4897,East Coast (South),East Coast (South),2880,2,350.36,intermediate,13.2126,1990-07-31 09:05:00,1990-08-02 09:00:00,119601,1929,qcd_568102_231,-34.5522,150.6317
4904,East Coast (South),East Coast (South),2880,2,184.5,intermediate,11.078,1971-01-18 20:40:00,1971-01-20 20:35:00,39982,519,qcd_061288,-32.3322,151.4595
4943,East Coast (South),East Coast (South),2880,1,247.52,intermediate,3.5577,1990-02-02 10:20:00,1990-02-04 10:15:00,62807,999,qcd_212320_77,-33.876,150.7698
4944,East Coast (South),East Coast (South),2880,1,464.2,intermediate,3.8937,2001-02-01 02:10:00,2001-02-03 02:05:00,36667,483,qcd_058113,-28.4738,153.0861
4945,East Coast (South),East Coast (South),2880,2,355.42,intermediate,7.7208,1977-05-16 13:45:00,1977-05-18 13:40:00,37565,492,qcd_059040,-30.3107,153.1187
4946,East Coast (South),East Coast (South),2880,2,365.12,intermediate,7.7263,1974-01-24 21:05:00,1974-01-26 21:00:00,36599,482,qcd_058109,-28.3672,153.1689
4947,East Coast (South),East Coast (South),2880,2,392.0,intermediate,4.9871,2002-02-05 05:10:00,2002-02-07 05:05:00,37560,492,qcd_059040,-30.3107,153.1187
4780,East Coast (South),East Coast (South),2880,1,395.37,rare,0.5651,1971-01-19 12:50:00,1971-01-21 12:45:00,38903,504,qcd_061151,-32.2426,151.683
4822,East Coast (South),East Coast (South),2880,3,578.27,rare,0.385,1963-04-26 05:35:00,1963-04-28 05:30:00,37552,492,qcd_059040,-30.3107,153.1187
4829,East Coast (South),East Coast (South),2880,2,296.35,rare,2.2359,1962-12-25 00:00:00,1962-12-26 23:55:00,38893,504,qcd_061151,-32.2426,151.683
4858,East Coast (South),East Coast (South),2880,3,210.2,rare,0.9641,2007-06-07 01:45:00,2007-06-09 01:40:00,39894,518,qcd_061287,-32.1852,150.1737
4862,East Coast (South),East Coast (South),2880,2,346.87,rare,1.0061,1978-03-18 08:25:00,1978-03-20 08:20:00,38908,504,qcd_061151,-32.2426,151.683
4909,East Coast (South),East Coast (South),2880,2,361.0,rare,1.384,1991-06-10 02:05:00,1991-06-12 02:00:00,115195,1850,qcd_566047_233,-33.9747,151.0778
4937,East Coast (South),East Coast (South),2880,1,322.52,rare,1.7647,1998-08-05 21:15:00,1998-08-07 21:10:00,135407,2168,qcd_cromer_58,-33.7488,151.3
4938,East Coast (South),East Coast (South),2880,2,299.73,rare,1.9422,1986-08-04 12:55:00,1986-08-06 12:50:00,112035,1808,qcd_563035_231,-33.9758,150.3811
4939,East Coast (South),East Coast (South),2880,2,250.18,rare,2.9709,2001-01-29 11:10:00,2001-01-31 11:05:00,61305,964,qcd_204002_77,-28.8857,152.5658
4940,East Coast (South),East Coast (South),2880,1,215.95,rare,0.6917,1955-02-23 17:30:00,1955-02-25 17:25:00,38750,503,qcd_061089,-32.0632,150.9272
4924,East Coast (South),East Coast (South),4320,2,254.37,frequent,14.5303,1996-05-01 07:50:00,1996-05-04 07:45:00,61249,963,qcd_204001_77,-29.9793,152.725
4970,East Coast (South),East Coast (South),4320,1,177.14,frequent,15.3136,1969-08-23 20:10:00,1969-08-26 20:05:00,35453,467,qcd_057056,-30.75,152.0667
4973,East Coast (South),East Coast (South),4320,1,483.48,frequent,16.3833,1963-05-07 15:15:00,1963-05-10 15:10:00,37685,493,qcd_059067,-30.3439,152.7128
4974,East Coast (South),East Coast (South),4320,2,250.2,frequent,15.3113,2001-01-30 18:05:00,2001-02-02 18:00:00,61245,963,qcd_204001_77,-29.9793,152.725
4975,East Coast (South),East Coast (South),4320,2,177.07,frequent,15.3331,1982-10-09 11:45:00,1982-10-12 11:40:00,35451,467,qcd_057056,-30.75,152.0667
4976,East Coast (South),East Coast (South),4320,2,247.5,frequent,15.4341,1998-08-15 17:40:00,1998-08-18 17:35:00,116203,1869,qcd_566092_233,-34.0295,151.0711
4977,East Coast (South),East Coast (South),4320,2,210.8,frequent,15.7123,2001-05-06 05:50:00,2001-05-09 05:45:00,38603,502,qcd_061078,-32.7932,151.8359
4979,East Coast (South),East Coast (South),4320,3,197.98,frequent,14.4534,1978-03-17 08:55:00,1978-03-20 08:50:00,39825,517,qcd_061250,-32.6296,151.5919
4980,East Coast (South),East Coast (South),4320,3,194.0,frequent,15.5277,2001-03-06 12:50:00,2001-03-09 12:45:00,39973,519,qcd_061288,-32.3322,151.4595
4981,East Coast (South),East Coast (South),4320,3,379.6,frequent,17.0673,2009-02-14 19:10:00,2009-02-17 19:05:00,37956,496,qcd_060080,-31.6274,152.443
4840,East Coast (South),East Coast (South),4320,2,417.13,intermediate,3.3532,1980-05-07 01:35:00,1980-05-10 01:30:00,38137,497,qcd_060085,-31.3865,152.2482
4898,East Coast (South),East Coast (South),4320,1,398.61,intermediate,12.4489,1990-07-31 12:10:00,1990-08-03 12:05:00,119601,1929,qcd_568102_231,-34.5522,150.6317
4905,East Coast (South),East Coast (South),4320,1,219.3,intermediate,9.8965,1971-01-18 20:40:00,1971-01-21 20:35:00,39982,519,qcd_061288,-32.3322,151.4595
4919,East Coast (South),East Coast (South),4320,2,357.8,intermediate,6.9901,2009-03-30 18:35:00,2009-04-02 18:30:00,38132,497,qcd_060085,-31.3865,152.2482
4963,East Coast (South),East Coast (South),4320,2,371.01,intermediate,14.2879,1984-11-05 11:35:00,1984-11-08 11:30:00,118579,1913,qcd_568061_231,-34.4056,150.7097
4964,East Coast (South),East Coast (South),4320,2,475.56,intermediate,7.1166,1975-11-10 20:05:00,1975-11-13 20:00:00,37942,496,qcd_060080,-31.6274,152.443
4966,East Coast (South),East Coast (South),4320,2,303.8,intermediate,13.7759,2009-05-20 17:05:00,2009-05-23 17:00:00,37236,489,qcd_059000,-30.8141,152.5129
4967,East Coast (South),East Coast (South),4320,3,152.99,intermediate,12.6825,1971-01-28 19:45:00,1971-01-31 19:40:00,40116,520,qcd_061309,-32.6881,150.9728
4968,East Coast (South),East Coast (South),4320,3,329.8,intermediate,4.7193,1988-04-27 19:05:00,1988-04-30 19:00:00,118521,1912,qcd_568060_231,-34.2972,150.6736
4969,East Coast (South),East Coast (South),4320,3,183.64,intermediate,10.0424,1962-04-05 19:40:00,1962-04-08 19:35:00,35892,471,qcd_057104,-31.2739,151.9655
2739,East Coast (South),East Coast (South),4320,2,316.43,rare,1.0542,1967-06-11 13:35:00,1967-06-14 13:30:00,35463,467,qcd_057056,-30.75,152.0667
2789,East Coast (South),East Coast (South),4320,2,217.4,rare,1.8942,2001-01-31 01:50:00,2001-02-03 01:45:00,35780,470,qcd_057103,-30.0093,152.0101
4637,East Coast (South),East Coast (South),4320,2,196.82,rare,2.0211,1976-01-21 15:20:00,1976-01-24 15:15:00,38754,503,qcd_061089,-32.0632,150.9272
4781,East Coast (South),East Coast (South),4320,1,478.42,rare,0.3877,1971-01-19 03:20:00,1971-01-22 03:15:00,38903,504,qcd_061151,-32.2426,151.683
4863,East Coast (South),East Coast (South),4320,3,414.93,rare,0.844,1978-03-17 11:50:00,1978-03-20 11:45:00,38908,504,qcd_061151,-32.2426,151.683
4910,East Coast (South),East Coast (South),4320,2,411.0,rare,1.3301,1991-06-09 03:45:00,1991-06-12 03:40:00,115195,1850,qcd_566047_233,-33.9747,151.0778
4941,East Coast (South),East Coast (South),4320,1,277.89,rare,0.328,1955-02-23 12:55:00,1955-02-26 12:50:00,38750,503,qcd_061089,-32.0632,150.9272
4960,East Coast (South),East Coast (South),4320,2,367.21,rare,2.1725,1986-08-04 05:50:00,1986-08-07 05:45:00,41982,542,qcd_066037,-33.9465,151.1731
4961,East Coast (South),East Coast (South),4320,2,412.22,rare,2.1815,2007-06-07 04:05:00,2007-06-10 04:00:00,138402,2231,qcd_narara_58,-33.395,151.3267
4962,East Coast (South),East Coast (South),4320,3,368.64,rare,2.9498,1988-04-28 00:50:00,1988-05-01 00:45:00,118395,1910,qcd_568054_231,-34.4761,150.5222
5002,East Coast (South),East Coast (South),5760,1,140.06,frequent,15.4486,1977-03-02 17:45:00,1977-03-06 17:40:00,39465,513,qcd_061212,-32.3767,150.96
5003,East Coast (South),East Coast (South),5760,1,251.0,frequent,17.2,2003-05-12 21:00:00,2003-05-16 20:55:00,114572,1844,qcd_566028_233,-33.9265,151.2144
5005,East Coast (South),East Coast (South),5760,2,207.65,frequent,14.5294,1976-01-20 14:30:00,1976-01-24 14:25:00,42711,552,qcd_067033,-33.6022,150.7794
5006,East Coast (South),East Coast (South),5760,2,425.96,frequent,14.9451,1977-05-15 09:40:00,1977-05-19 09:35:00,37945,496,qcd_060080,-31.6274,152.443
5007,East Coast (South),East Coast (South),5760,2,209.33,frequent,14.9712,1979-05-04 04:15:00,1979-05-08 04:10:00,39828,517,qcd_061250,-32.6296,151.5919
5008,East Coast (South),East Coast (South),5760,2,304.03,frequent,15.5503,2001-03-06 06:20:00,2001-03-10 06:15:00,61900,979,qcd_207004_77,-31.4225,152.4708
5012,East Coast (South),East Coast (South),5760,2,351.12,frequent,16.3139,1967-06-10 04:35:00,1967-06-14 04:30:00,36262,477,qcd_058044,-28.5966,153.2233
5014,East Coast (South),East Coast (South),5760,3,484.2,frequent,14.9049,2012-01-22 23:40:00,2012-01-26 23:35:00,37443,491,qcd_059026,-30.3076,152.9874
5015,East Coast (South),East Coast (South),5760,3,414.16,frequent,15.249,1978-03-14 23:40:00,1978-03-18 23:35:00,36333,478,qcd_058072,-28.6533,153.4542
5016,East Coast (South),East Coast (South),5760,3,266.83,frequent,16.0359,1964-06-08 09:15:00,1964-06-12 09:10:00,42249,543,qcd_066062,-33.8607,151.205
4843,East Coast (South),East Coast (South),5760,3,330.07,intermediate,13.1569,1949-06-14 12:10:00,1949-06-18 12:05:00,42319,544,qcd_066063,-33.7206,151.1128
4850,East Coast (South),East Coast (South),5760,3,461.36,intermediate,8.5748,2009-02-13 09:45:00,2009-02-17 09:40:00,138502,2233,qcd_northbonvil_58,-30.3638,153.0055
4965,East Coast (South),East Coast (South),5760,2,547.83,intermediate,5.3369,1975-11-10 12:35:00,1975-11-14 12:30:00,37942,496,qcd_060080,-31.6274,152.443
4971,East Coast (South),East Coast (South),5760,2,200.82,intermediate,12.5898,1969-08-24 00:35:00,1969-08-28 00:30:00,35453,467,qcd_057056,-30.75,152.0667
4978,East Coast (South),East Coast (South),5760,2,237.4,intermediate,13.4978,2001-05-05 17:40:00,2001-05-09 17:35:00,38603,502,qcd_061078,-32.7932,151.8359
4995,East Coast (South),East Coast (South),5760,1,190.25,intermediate,8.978,1977-05-14 04:10:00,1977-05-18 04:05:00,38274,498,qcd_060104,-31.4138,151.598
4997,East Coast (South),East Coast (South),5760,1,171.73,intermediate,14.2542,1977-02-21 11:20:00,1977-02-25 11:15:00,38267,498,qcd_060104,-31.4138,151.598
4999,East Coast (South),East Coast (South),5760,2,194.22,intermediate,7.374,1963-05-05 16:35:00,1963-05-09 16:30:00,35938,472,qcd_057105,-31.0667,151.9167
5000,East Coast (South),East Coast (South),5760,2,498.2,intermediate,7.4017,1991-06-06 09:55:00,1991-06-10 09:50:00,119604,1929,qcd_568102_231,-34.5522,150.6317
5001,East Coast (South),East Coast (South),5760,3,348.8,intermediate,11.7876,2012-01-22 17:00:00,2012-01-26 16:55:00,38146,497,qcd_060085,-31.3865,152.2482
2740,East Coast (South),East Coast (South),5760,2,339.19,rare,0.9688,1967-06-10 17:50:00,1967-06-14 17:45:00,35463,467,qcd_057056,-30.75,152.0667
2790,East Coast (South),East Coast (South),5760,2,249.0,rare,1.2596,2001-01-30 14:35:00,2001-02-03 14:30:00,35780,470,qcd_057103,-30.0093,152.0101
4689,East Coast (South),East Coast (South),5760,1,797.85,rare,0.0749,1974-03-09 09:40:00,1974-03-13 09:35:00,36926,486,qcd_058131,-28.8521,153.4556
4782,East Coast (South),East Coast (South),5760,1,505.93,rare,0.385,1971-01-18 23:00:00,1971-01-22 22:55:00,38903,504,qcd_061151,-32.2426,151.683
4795,East Coast (South),East Coast (South),5760,2,196.0,rare,3.0599,2010-02-04 01:40:00,2010-02-08 01:35:00,113696,1828,qcd_563064_233,-32.2375,150.6306
4841,East Coast (South),East Coast (South),5760,3,479.48,rare,2.772,1980-05-06 00:10:00,1980-05-10 00:05:00,38137,497,qcd_060085,-31.3865,152.2482
4982,East Coast (South),East Coast (South),5760,2,771.39,rare,2.4349,2001-03-06 12:55:00,2001-03-10 12:50:00,61417,967,qcd_204017_77,-30.3057,152.7146
4985,East Coast (South),East Coast (South),5760,3,322.5,rare,3.0137,1998-08-15 16:55:00,1998-08-19 16:50:00,120950,1951,qcd_568170_233,-33.3472,150.8578
4986,East Coast (South),East Coast (North),5760,2,873.32,rare,0.5299,1996-05-01 12:50:00,1996-05-05 12:45:00,26237,347,qcd_040197,-27.9695,153.1954
4993,East Coast (South),East Coast (North),5760,2,1294.04,rare,0.569,1974-01-24 06:35:00,1974-01-28 06:30:00,26103,346,qcd_040192,-28.2264,153.2786
5009,East Coast (South),East Coast (South),7200,2,320.01,frequent,15.1582,2001-03-06 00:45:00,2001-03-11 00:40:00,61900,979,qcd_207004_77,-31.4225,152.4708
5013,East Coast (South),East Coast (South),7200,2,377.3,frequent,14.8368,1967-06-09 05:00:00,1967-06-14 04:55:00,36262,477,qcd_058044,-28.5966,153.2233
5034,East Coast (South),East Coast (South),7200,1,504.52,frequent,15.2544,1996-04-30 22:40:00,1996-05-05 22:35:00,61017,958,qcd_201001_77,-28.3537,153.2931
5036,East Coast (South),East Coast (South),7200,1,210.25,frequent,16.5795,1977-05-14 07:00:00,1977-05-19 06:55:00,39832,517,qcd_061250,-32.6296,151.5919
5037,East Coast (South),East Coast (South),7200,2,227.5,frequent,15.7564,2003-05-12 21:10:00,2003-05-17 21:05:00,117731,1900,qcd_567167_233,-33.6961,150.9194
5038,East Coast (South),East Coast (South),7200,2,251.54,frequent,19.3568,1964-06-07 13:05:00,1964-06-12 13:00:00,41988,542,qcd_066037,-33.9465,151.1731
5039,East Coast (South),East Coast (South),7200,2,292.73,frequent,22.776,1951-01-16 07:15:00,1951-01-21 07:10:00,42320,544,qcd_066063,-33.7206,151.1128
5040,East Coast (South),East Coast (South),7200,3,358.6,frequent,17.0998,1987-05-07 04:00:00,1987-05-12 03:55:00,36934,486,qcd_058131,-28.8521,153.4556
5041,East Coast (South),East Coast (South),7200,3,236.2,frequent,17.3075,2008-04-20 14:10:00,2008-04-25 14:05:00,38930,504,qcd_061151,-32.2426,151.683
5044,East Coast (South),East Coast (South),7200,3,359.9,frequent,18.4569,1968-01-08 05:45:00,1968-01-13 05:40:00,36603,482,qcd_058109,-28.3672,153.1689
4844,East Coast (South),East Coast (South),7200,3,347.43,intermediate,12.6723,1949-06-14 08:05:00,1949-06-19 08:00:00,42319,544,qcd_066063,-33.7206,151.1128
4851,East Coast (South),East Coast (South),7200,3,537.23,intermediate,5.1495,2009-02-12 09:55:00,2009-02-17 09:50:00,138502,2233,qcd_northbonvil_58,-30.3638,153.0055
4972,East Coast (South),East Coast (South),7200,2,219.11,intermediate,10.4659,1969-08-23 05:05:00,1969-08-28 05:00:00,35453,467,qcd_057056,-30.75,152.0667
4996,East Coast (South),East Coast (South),7200,1,207.54,intermediate,7.4502,1977-05-14 02:30:00,1977-05-19 02:25:00,38274,498,qcd_060104,-31.4138,151.598
4998,East Coast (South),East Coast (South),7200,2,187.37,intermediate,12.1519,1977-02-21 09:15:00,1977-02-26 09:10:00,38267,498,qcd_060104,-31.4138,151.598
5004,East Coast (South),East Coast (South),7200,2,280.0,intermediate,13.7859,2003-05-12 21:00:00,2003-05-17 20:55:00,114572,1844,qcd_566028_233,-33.9265,151.2144
5030,East Coast (South),East Coast (South),7200,1,207.91,intermediate,12.7343,1974-01-07 12:55:00,1974-01-12 12:50:00,35458,467,qcd_057056,-30.75,152.0667
5031,East Coast (South),East Coast (South),7200,2,459.19,intermediate,7.739,1967-06-09 03:55:00,1967-06-14 03:50:00,36609,482,qcd_058109,-28.3672,153.1689
5032,East Coast (South),East Coast (South),7200,2,229.78,intermediate,5.4965,1964-06-07 21:20:00,1964-06-12 21:15:00,39729,516,qcd_061240,-32.9667,151.1333
5033,East Coast (South),East Coast (South),7200,3,449.11,intermediate,9.6469,1980-05-04 17:55:00,1980-05-09 17:50:00,37070,487,qcd_058158,-28.3395,153.3809
2741,East Coast (South),East Coast (South),7200,3,363.55,rare,0.7276,1967-06-09 12:20:00,1967-06-14 12:15:00,35463,467,qcd_057056,-30.75,152.0667
